agreement	disagreement	correct_verb	incorrect_verb	subject_index	verb_index	number1	number2	completed
De moeders naast de fietsen stimuleren	De moeders naast de fietsen stimuleert	stimuleren	stimuleert	1	5	plural	plural	De moeders naast de fietsen stimuleren de persoon.
De atleten onder de ramen zien	De atleten onder de ramen ziet	zien	ziet	1	5	plural	plural	De atleten onder de ramen zien de persoon.
De mannen onder de fietsen begrijpen	De mannen onder de fietsen begrijpt	begrijpen	begrijpt	1	5	plural	plural	De mannen onder de fietsen begrijpen de persoon.
De boeren op de fietsen horen	De boeren op de fietsen hoort	horen	hoort	1	5	plural	plural	De boeren op de fietsen horen de persoon.
De atleten achter de vrachtwagens onderzoeken	De atleten achter de vrachtwagens onderzoekt	onderzoeken	onderzoekt	1	5	plural	plural	De atleten achter de vrachtwagens onderzoeken de persoon.
De personen op de bomen missen	De personen op de bomen mist	missen	mist	1	5	plural	plural	De personen op de bomen missen de persoon.
De inwoners achter de stoelen vertrouwen	De inwoners achter de stoelen vertrouwt	vertrouwen	vertrouwt	1	5	plural	plural	De inwoners achter de stoelen vertrouwen de persoon.
De advocaten achter de ramen verleiden	De advocaten achter de ramen verleidt	verleiden	verleidt	1	5	plural	plural	De advocaten achter de ramen verleiden de persoon.
De meiden onder de fietsen stimuleren	De meiden onder de fietsen stimuleert	stimuleren	stimuleert	1	5	plural	plural	De meiden onder de fietsen stimuleren de persoon.
De vaders op de fietsen vertrouwen	De vaders op de fietsen vertrouwt	vertrouwen	vertrouwt	1	5	plural	plural	De vaders op de fietsen vertrouwen de persoon.
De atleten bij de vrachtwagens onderzoeken	De atleten bij de vrachtwagens onderzoekt	onderzoeken	onderzoekt	1	5	plural	plural	De atleten bij de vrachtwagens onderzoeken de persoon.
De inwoners onder de bureaus kennen	De inwoners onder de bureaus kent	kennen	kent	1	5	plural	plural	De inwoners onder de bureaus kennen de persoon.
De ooms onder de bureaus groeten	De ooms onder de bureaus groet	groeten	groet	1	5	plural	plural	De ooms onder de bureaus groeten de persoon.
De vrienden op de stoelen begrijpen	De vrienden op de stoelen begrijpt	begrijpen	begrijpt	1	5	plural	plural	De vrienden op de stoelen begrijpen de persoon.
De boeren op de ramen herkennen	De boeren op de ramen herkent	herkennen	herkent	1	5	plural	plural	De boeren op de ramen herkennen de persoon.
De vaders bij de vrachtwagens verleiden	De vaders bij de vrachtwagens verleidt	verleiden	verleidt	1	5	plural	plural	De vaders bij de vrachtwagens verleiden de persoon.
De vaders bij de bureaus roepen	De vaders bij de bureaus roept	roepen	roept	1	5	plural	plural	De vaders bij de bureaus roepen de persoon.
De advocaten onder de stoelen begrijpen	De advocaten onder de stoelen begrijpt	begrijpen	begrijpt	1	5	plural	plural	De advocaten onder de stoelen begrijpen de persoon.
De vaders onder de tafels vermijden	De vaders onder de tafels vermijdt	vermijden	vermijdt	1	5	plural	plural	De vaders onder de tafels vermijden de persoon.
De vrienden naast de bureaus horen	De vrienden naast de bureaus hoort	horen	hoort	1	5	plural	plural	De vrienden naast de bureaus horen de persoon.
De vaders onder de ramen kennen	De vaders onder de ramen kent	kennen	kent	1	5	plural	plural	De vaders onder de ramen kennen de persoon.
De inwoners op de fietsen missen	De inwoners op de fietsen mist	missen	mist	1	5	plural	plural	De inwoners op de fietsen missen de persoon.
De moeders op de vrachtwagens kennen	De moeders op de vrachtwagens kent	kennen	kent	1	5	plural	plural	De moeders op de vrachtwagens kennen de persoon.
De mannen op de bureaus horen	De mannen op de bureaus hoort	horen	hoort	1	5	plural	plural	De mannen op de bureaus horen de persoon.
De advocaten bij de stoelen bekritiseren	De advocaten bij de stoelen bekritiseert	bekritiseren	bekritiseert	1	5	plural	plural	De advocaten bij de stoelen bekritiseren de persoon.
De inwoners bij de bureaus begrijpen	De inwoners bij de bureaus begrijpt	begrijpen	begrijpt	1	5	plural	plural	De inwoners bij de bureaus begrijpen de persoon.
De tantes achter de bureaus bekritiseren	De tantes achter de bureaus bekritiseert	bekritiseren	bekritiseert	1	5	plural	plural	De tantes achter de bureaus bekritiseren de persoon.
De tantes bij de fietsen begrijpen	De tantes bij de fietsen begrijpt	begrijpen	begrijpt	1	5	plural	plural	De tantes bij de fietsen begrijpen de persoon.
De meiden achter de tafels groeten	De meiden achter de tafels groet	groeten	groet	1	5	plural	plural	De meiden achter de tafels groeten de persoon.
De ooms achter de fietsen herkennen	De ooms achter de fietsen herkent	herkennen	herkent	1	5	plural	plural	De ooms achter de fietsen herkennen de persoon.
De advocaten op de stoelen groeten	De advocaten op de stoelen groet	groeten	groet	1	5	plural	plural	De advocaten op de stoelen groeten de persoon.
De moeders naast de fietsen groeten	De moeders naast de fietsen groet	groeten	groet	1	5	plural	plural	De moeders naast de fietsen groeten de persoon.
De atleten bij de tafels vertrouwen	De atleten bij de tafels vertrouwt	vertrouwen	vertrouwt	1	5	plural	plural	De atleten bij de tafels vertrouwen de persoon.
De advocaten op de vrachtwagens stimuleren	De advocaten op de vrachtwagens stimuleert	stimuleren	stimuleert	1	5	plural	plural	De advocaten op de vrachtwagens stimuleren de persoon.
De mannen op de vrachtwagens begrijpen	De mannen op de vrachtwagens begrijpt	begrijpen	begrijpt	1	5	plural	plural	De mannen op de vrachtwagens begrijpen de persoon.
De vrienden onder de tafels missen	De vrienden onder de tafels mist	missen	mist	1	5	plural	plural	De vrienden onder de tafels missen de persoon.
De atleten op de fietsen vertrouwen	De atleten op de fietsen vertrouwt	vertrouwen	vertrouwt	1	5	plural	plural	De atleten op de fietsen vertrouwen de persoon.
De ooms op de fietsen herkennen	De ooms op de fietsen herkent	herkennen	herkent	1	5	plural	plural	De ooms op de fietsen herkennen de persoon.
De tantes achter de tafels begrijpen	De tantes achter de tafels begrijpt	begrijpen	begrijpt	1	5	plural	plural	De tantes achter de tafels begrijpen de persoon.
De moeders achter de ramen bekritiseren	De moeders achter de ramen bekritiseert	bekritiseren	bekritiseert	1	5	plural	plural	De moeders achter de ramen bekritiseren de persoon.
De meiden bij de bureaus kennen	De meiden bij de bureaus kent	kennen	kent	1	5	plural	plural	De meiden bij de bureaus kennen de persoon.
De tantes op de tafels bekritiseren	De tantes op de tafels bekritiseert	bekritiseren	bekritiseert	1	5	plural	plural	De tantes op de tafels bekritiseren de persoon.
De personen bij de vrachtwagens stimuleren	De personen bij de vrachtwagens stimuleert	stimuleren	stimuleert	1	5	plural	plural	De personen bij de vrachtwagens stimuleren de persoon.
De schrijvers achter de tafels roepen	De schrijvers achter de tafels roept	roepen	roept	1	5	plural	plural	De schrijvers achter de tafels roepen de persoon.
De schrijvers onder de bureaus kennen	De schrijvers onder de bureaus kent	kennen	kent	1	5	plural	plural	De schrijvers onder de bureaus kennen de persoon.
De atleten op de tafels stimuleren	De atleten op de tafels stimuleert	stimuleren	stimuleert	1	5	plural	plural	De atleten op de tafels stimuleren de persoon.
De inwoners achter de stoelen herkennen	De inwoners achter de stoelen herkent	herkennen	herkent	1	5	plural	plural	De inwoners achter de stoelen herkennen de persoon.
De tantes naast de bomen missen	De tantes naast de bomen mist	missen	mist	1	5	plural	plural	De tantes naast de bomen missen de persoon.
De tantes naast de bureaus kennen	De tantes naast de bureaus kent	kennen	kent	1	5	plural	plural	De tantes naast de bureaus kennen de persoon.
De advocaten onder de tafels herkennen	De advocaten onder de tafels herkent	herkennen	herkent	1	5	plural	plural	De advocaten onder de tafels herkennen de persoon.
De schrijvers bij de stoelen zien	De schrijvers bij de stoelen ziet	zien	ziet	1	5	plural	plural	De schrijvers bij de stoelen zien de persoon.
De winnaars bij de bureaus kennen	De winnaars bij de bureaus kent	kennen	kent	1	5	plural	plural	De winnaars bij de bureaus kennen de persoon.
De vrienden achter de tafels horen	De vrienden achter de tafels hoort	horen	hoort	1	5	plural	plural	De vrienden achter de tafels horen de persoon.
De personen achter de tafels vertrouwen	De personen achter de tafels vertrouwt	vertrouwen	vertrouwt	1	5	plural	plural	De personen achter de tafels vertrouwen de persoon.
De atleten bij de vrachtwagens herkennen	De atleten bij de vrachtwagens herkent	herkennen	herkent	1	5	plural	plural	De atleten bij de vrachtwagens herkennen de persoon.
De meiden naast de fietsen begrijpen	De meiden naast de fietsen begrijpt	begrijpen	begrijpt	1	5	plural	plural	De meiden naast de fietsen begrijpen de persoon.
De schrijvers onder de bomen zien	De schrijvers onder de bomen ziet	zien	ziet	1	5	plural	plural	De schrijvers onder de bomen zien de persoon.
De vaders op de bomen groeten	De vaders op de bomen groet	groeten	groet	1	5	plural	plural	De vaders op de bomen groeten de persoon.
De boeren op de stoelen onderzoeken	De boeren op de stoelen onderzoekt	onderzoeken	onderzoekt	1	5	plural	plural	De boeren op de stoelen onderzoeken de persoon.
De mannen bij de stoelen steunen	De mannen bij de stoelen steunt	steunen	steunt	1	5	plural	plural	De mannen bij de stoelen steunen de persoon.
De mannen bij de vrachtwagens begrijpen	De mannen bij de vrachtwagens begrijpt	begrijpen	begrijpt	1	5	plural	plural	De mannen bij de vrachtwagens begrijpen de persoon.
De atleten achter de stoelen steunen	De atleten achter de stoelen steunt	steunen	steunt	1	5	plural	plural	De atleten achter de stoelen steunen de persoon.
De ooms onder de tafels horen	De ooms onder de tafels hoort	horen	hoort	1	5	plural	plural	De ooms onder de tafels horen de persoon.
De schrijvers onder de bureaus horen	De schrijvers onder de bureaus hoort	horen	hoort	1	5	plural	plural	De schrijvers onder de bureaus horen de persoon.
De ooms achter de fietsen begrijpen	De ooms achter de fietsen begrijpt	begrijpen	begrijpt	1	5	plural	plural	De ooms achter de fietsen begrijpen de persoon.
De vrienden achter de ramen herkennen	De vrienden achter de ramen herkent	herkennen	herkent	1	5	plural	plural	De vrienden achter de ramen herkennen de persoon.
De mannen onder de bomen vertrouwen	De mannen onder de bomen vertrouwt	vertrouwen	vertrouwt	1	5	plural	plural	De mannen onder de bomen vertrouwen de persoon.
De meiden op de stoelen roepen	De meiden op de stoelen roept	roepen	roept	1	5	plural	plural	De meiden op de stoelen roepen de persoon.
De boeren bij de ramen steunen	De boeren bij de ramen steunt	steunen	steunt	1	5	plural	plural	De boeren bij de ramen steunen de persoon.
De personen achter de vrachtwagens kennen	De personen achter de vrachtwagens kent	kennen	kent	1	5	plural	plural	De personen achter de vrachtwagens kennen de persoon.
De vrienden achter de fietsen vermijden	De vrienden achter de fietsen vermijdt	vermijden	vermijdt	1	5	plural	plural	De vrienden achter de fietsen vermijden de persoon.
De meiden onder de vrachtwagens onderzoeken	De meiden onder de vrachtwagens onderzoekt	onderzoeken	onderzoekt	1	5	plural	plural	De meiden onder de vrachtwagens onderzoeken de persoon.
De inwoners achter de fietsen vertrouwen	De inwoners achter de fietsen vertrouwt	vertrouwen	vertrouwt	1	5	plural	plural	De inwoners achter de fietsen vertrouwen de persoon.
De atleten onder de stoelen begrijpen	De atleten onder de stoelen begrijpt	begrijpen	begrijpt	1	5	plural	plural	De atleten onder de stoelen begrijpen de persoon.
De atleten naast de tafels missen	De atleten naast de tafels mist	missen	mist	1	5	plural	plural	De atleten naast de tafels missen de persoon.
De ooms naast de ramen groeten	De ooms naast de ramen groet	groeten	groet	1	5	plural	plural	De ooms naast de ramen groeten de persoon.
De advocaten bij de fietsen bekritiseren	De advocaten bij de fietsen bekritiseert	bekritiseren	bekritiseert	1	5	plural	plural	De advocaten bij de fietsen bekritiseren de persoon.
De inwoners onder de bomen kennen	De inwoners onder de bomen kent	kennen	kent	1	5	plural	plural	De inwoners onder de bomen kennen de persoon.
De advocaten op de fietsen roepen	De advocaten op de fietsen roept	roepen	roept	1	5	plural	plural	De advocaten op de fietsen roepen de persoon.
De moeders op de tafels zien	De moeders op de tafels ziet	zien	ziet	1	5	plural	plural	De moeders op de tafels zien de persoon.
De meiden onder de stoelen herkennen	De meiden onder de stoelen herkent	herkennen	herkent	1	5	plural	plural	De meiden onder de stoelen herkennen de persoon.
De schrijvers op de vrachtwagens steunen	De schrijvers op de vrachtwagens steunt	steunen	steunt	1	5	plural	plural	De schrijvers op de vrachtwagens steunen de persoon.
De meiden bij de vrachtwagens groeten	De meiden bij de vrachtwagens groet	groeten	groet	1	5	plural	plural	De meiden bij de vrachtwagens groeten de persoon.
De advocaten onder de fietsen verleiden	De advocaten onder de fietsen verleidt	verleiden	verleidt	1	5	plural	plural	De advocaten onder de fietsen verleiden de persoon.
De meiden bij de fietsen bekritiseren	De meiden bij de fietsen bekritiseert	bekritiseren	bekritiseert	1	5	plural	plural	De meiden bij de fietsen bekritiseren de persoon.
De moeders bij de fietsen horen	De moeders bij de fietsen hoort	horen	hoort	1	5	plural	plural	De moeders bij de fietsen horen de persoon.
De vaders bij de stoelen vermijden	De vaders bij de stoelen vermijdt	vermijden	vermijdt	1	5	plural	plural	De vaders bij de stoelen vermijden de persoon.
De vaders onder de vrachtwagens roepen	De vaders onder de vrachtwagens roept	roepen	roept	1	5	plural	plural	De vaders onder de vrachtwagens roepen de persoon.
De meiden onder de ramen horen	De meiden onder de ramen hoort	horen	hoort	1	5	plural	plural	De meiden onder de ramen horen de persoon.
De moeders op de ramen herkennen	De moeders op de ramen herkent	herkennen	herkent	1	5	plural	plural	De moeders op de ramen herkennen de persoon.
De meiden op de ramen steunen	De meiden op de ramen steunt	steunen	steunt	1	5	plural	plural	De meiden op de ramen steunen de persoon.
De moeders naast de bureaus horen	De moeders naast de bureaus hoort	horen	hoort	1	5	plural	plural	De moeders naast de bureaus horen de persoon.
De vaders naast de vrachtwagens herkennen	De vaders naast de vrachtwagens herkent	herkennen	herkent	1	5	plural	plural	De vaders naast de vrachtwagens herkennen de persoon.
De tantes achter de bomen missen	De tantes achter de bomen mist	missen	mist	1	5	plural	plural	De tantes achter de bomen missen de persoon.
De vaders onder de bomen vermijden	De vaders onder de bomen vermijdt	vermijden	vermijdt	1	5	plural	plural	De vaders onder de bomen vermijden de persoon.
De atleten op de fietsen roepen	De atleten op de fietsen roept	roepen	roept	1	5	plural	plural	De atleten op de fietsen roepen de persoon.
De atleten naast de fietsen zien	De atleten naast de fietsen ziet	zien	ziet	1	5	plural	plural	De atleten naast de fietsen zien de persoon.
De vaders onder de fietsen groeten	De vaders onder de fietsen groet	groeten	groet	1	5	plural	plural	De vaders onder de fietsen groeten de persoon.
De vaders achter de ramen begrijpen	De vaders achter de ramen begrijpt	begrijpen	begrijpt	1	5	plural	plural	De vaders achter de ramen begrijpen de persoon.
De meiden op de fietsen herkennen	De meiden op de fietsen herkent	herkennen	herkent	1	5	plural	plural	De meiden op de fietsen herkennen de persoon.
De inwoners onder de vrachtwagens vermijden	De inwoners onder de vrachtwagens vermijdt	vermijden	vermijdt	1	5	plural	plural	De inwoners onder de vrachtwagens vermijden de persoon.
De moeders naast de ramen begrijpen	De moeders naast de ramen begrijpt	begrijpen	begrijpt	1	5	plural	plural	De moeders naast de ramen begrijpen de persoon.
De schrijvers bij de bomen steunen	De schrijvers bij de bomen steunt	steunen	steunt	1	5	plural	plural	De schrijvers bij de bomen steunen de persoon.
De tantes op de fietsen verleiden	De tantes op de fietsen verleidt	verleiden	verleidt	1	5	plural	plural	De tantes op de fietsen verleiden de persoon.
De vrienden op de bureaus verleiden	De vrienden op de bureaus verleidt	verleiden	verleidt	1	5	plural	plural	De vrienden op de bureaus verleiden de persoon.
De atleten achter de tafels begrijpen	De atleten achter de tafels begrijpt	begrijpen	begrijpt	1	5	plural	plural	De atleten achter de tafels begrijpen de persoon.
De winnaars op de tafels steunen	De winnaars op de tafels steunt	steunen	steunt	1	5	plural	plural	De winnaars op de tafels steunen de persoon.
De atleten onder de fietsen stimuleren	De atleten onder de fietsen stimuleert	stimuleren	stimuleert	1	5	plural	plural	De atleten onder de fietsen stimuleren de persoon.
De boeren bij de fietsen missen	De boeren bij de fietsen mist	missen	mist	1	5	plural	plural	De boeren bij de fietsen missen de persoon.
De atleten op de ramen begrijpen	De atleten op de ramen begrijpt	begrijpen	begrijpt	1	5	plural	plural	De atleten op de ramen begrijpen de persoon.
De inwoners achter de bureaus kennen	De inwoners achter de bureaus kent	kennen	kent	1	5	plural	plural	De inwoners achter de bureaus kennen de persoon.
De schrijvers bij de bureaus verleiden	De schrijvers bij de bureaus verleidt	verleiden	verleidt	1	5	plural	plural	De schrijvers bij de bureaus verleiden de persoon.
De personen bij de fietsen onderzoeken	De personen bij de fietsen onderzoekt	onderzoeken	onderzoekt	1	5	plural	plural	De personen bij de fietsen onderzoeken de persoon.
De vaders achter de vrachtwagens zien	De vaders achter de vrachtwagens ziet	zien	ziet	1	5	plural	plural	De vaders achter de vrachtwagens zien de persoon.
De personen onder de bureaus bekritiseren	De personen onder de bureaus bekritiseert	bekritiseren	bekritiseert	1	5	plural	plural	De personen onder de bureaus bekritiseren de persoon.
De ooms achter de vrachtwagens horen	De ooms achter de vrachtwagens hoort	horen	hoort	1	5	plural	plural	De ooms achter de vrachtwagens horen de persoon.
De moeders bij de bomen begrijpen	De moeders bij de bomen begrijpt	begrijpen	begrijpt	1	5	plural	plural	De moeders bij de bomen begrijpen de persoon.
De meiden bij de bureaus onderzoeken	De meiden bij de bureaus onderzoekt	onderzoeken	onderzoekt	1	5	plural	plural	De meiden bij de bureaus onderzoeken de persoon.
De vrienden bij de bureaus vermijden	De vrienden bij de bureaus vermijdt	vermijden	vermijdt	1	5	plural	plural	De vrienden bij de bureaus vermijden de persoon.
De atleten naast de fietsen begrijpen	De atleten naast de fietsen begrijpt	begrijpen	begrijpt	1	5	plural	plural	De atleten naast de fietsen begrijpen de persoon.
De schrijvers naast de tafels horen	De schrijvers naast de tafels hoort	horen	hoort	1	5	plural	plural	De schrijvers naast de tafels horen de persoon.
De atleten achter de bomen horen	De atleten achter de bomen hoort	horen	hoort	1	5	plural	plural	De atleten achter de bomen horen de persoon.
De personen onder de ramen horen	De personen onder de ramen hoort	horen	hoort	1	5	plural	plural	De personen onder de ramen horen de persoon.
De meiden bij de vrachtwagens verleiden	De meiden bij de vrachtwagens verleidt	verleiden	verleidt	1	5	plural	plural	De meiden bij de vrachtwagens verleiden de persoon.
De schrijvers naast de stoelen kennen	De schrijvers naast de stoelen kent	kennen	kent	1	5	plural	plural	De schrijvers naast de stoelen kennen de persoon.
De inwoners op de ramen vertrouwen	De inwoners op de ramen vertrouwt	vertrouwen	vertrouwt	1	5	plural	plural	De inwoners op de ramen vertrouwen de persoon.
De moeders op de stoelen begrijpen	De moeders op de stoelen begrijpt	begrijpen	begrijpt	1	5	plural	plural	De moeders op de stoelen begrijpen de persoon.
De winnaars onder de bomen bekritiseren	De winnaars onder de bomen bekritiseert	bekritiseren	bekritiseert	1	5	plural	plural	De winnaars onder de bomen bekritiseren de persoon.
De vaders op de vrachtwagens stimuleren	De vaders op de vrachtwagens stimuleert	stimuleren	stimuleert	1	5	plural	plural	De vaders op de vrachtwagens stimuleren de persoon.
De ooms bij de vrachtwagens horen	De ooms bij de vrachtwagens hoort	horen	hoort	1	5	plural	plural	De ooms bij de vrachtwagens horen de persoon.
De winnaars achter de stoelen steunen	De winnaars achter de stoelen steunt	steunen	steunt	1	5	plural	plural	De winnaars achter de stoelen steunen de persoon.
De mannen achter de ramen groeten	De mannen achter de ramen groet	groeten	groet	1	5	plural	plural	De mannen achter de ramen groeten de persoon.
De boeren op de fietsen vertrouwen	De boeren op de fietsen vertrouwt	vertrouwen	vertrouwt	1	5	plural	plural	De boeren op de fietsen vertrouwen de persoon.
De moeders onder de stoelen zien	De moeders onder de stoelen ziet	zien	ziet	1	5	plural	plural	De moeders onder de stoelen zien de persoon.
De moeders naast de stoelen stimuleren	De moeders naast de stoelen stimuleert	stimuleren	stimuleert	1	5	plural	plural	De moeders naast de stoelen stimuleren de persoon.
De schrijvers onder de fietsen bekritiseren	De schrijvers onder de fietsen bekritiseert	bekritiseren	bekritiseert	1	5	plural	plural	De schrijvers onder de fietsen bekritiseren de persoon.
De ooms onder de fietsen kennen	De ooms onder de fietsen kent	kennen	kent	1	5	plural	plural	De ooms onder de fietsen kennen de persoon.
De personen onder de stoelen verleiden	De personen onder de stoelen verleidt	verleiden	verleidt	1	5	plural	plural	De personen onder de stoelen verleiden de persoon.
De atleten onder de bureaus steunen	De atleten onder de bureaus steunt	steunen	steunt	1	5	plural	plural	De atleten onder de bureaus steunen de persoon.
De vrienden onder de bureaus verleiden	De vrienden onder de bureaus verleidt	verleiden	verleidt	1	5	plural	plural	De vrienden onder de bureaus verleiden de persoon.
De personen achter de bureaus kennen	De personen achter de bureaus kent	kennen	kent	1	5	plural	plural	De personen achter de bureaus kennen de persoon.
De schrijvers op de bureaus begrijpen	De schrijvers op de bureaus begrijpt	begrijpen	begrijpt	1	5	plural	plural	De schrijvers op de bureaus begrijpen de persoon.
De vaders achter de ramen roepen	De vaders achter de ramen roept	roepen	roept	1	5	plural	plural	De vaders achter de ramen roepen de persoon.
De tantes bij de ramen roepen	De tantes bij de ramen roept	roepen	roept	1	5	plural	plural	De tantes bij de ramen roepen de persoon.
De schrijvers bij de vrachtwagens horen	De schrijvers bij de vrachtwagens hoort	horen	hoort	1	5	plural	plural	De schrijvers bij de vrachtwagens horen de persoon.
De moeders op de bomen onderzoeken	De moeders op de bomen onderzoekt	onderzoeken	onderzoekt	1	5	plural	plural	De moeders op de bomen onderzoeken de persoon.
De atleten op de fietsen kennen	De atleten op de fietsen kent	kennen	kent	1	5	plural	plural	De atleten op de fietsen kennen de persoon.
De atleten bij de stoelen bekritiseren	De atleten bij de stoelen bekritiseert	bekritiseren	bekritiseert	1	5	plural	plural	De atleten bij de stoelen bekritiseren de persoon.
De inwoners achter de fietsen horen	De inwoners achter de fietsen hoort	horen	hoort	1	5	plural	plural	De inwoners achter de fietsen horen de persoon.
De meiden naast de tafels missen	De meiden naast de tafels mist	missen	mist	1	5	plural	plural	De meiden naast de tafels missen de persoon.
De vaders achter de bureaus missen	De vaders achter de bureaus mist	missen	mist	1	5	plural	plural	De vaders achter de bureaus missen de persoon.
De inwoners achter de fietsen verleiden	De inwoners achter de fietsen verleidt	verleiden	verleidt	1	5	plural	plural	De inwoners achter de fietsen verleiden de persoon.
De schrijvers onder de vrachtwagens roepen	De schrijvers onder de vrachtwagens roept	roepen	roept	1	5	plural	plural	De schrijvers onder de vrachtwagens roepen de persoon.
De ooms naast de ramen begrijpen	De ooms naast de ramen begrijpt	begrijpen	begrijpt	1	5	plural	plural	De ooms naast de ramen begrijpen de persoon.
De inwoners achter de stoelen horen	De inwoners achter de stoelen hoort	horen	hoort	1	5	plural	plural	De inwoners achter de stoelen horen de persoon.
De tantes op de bomen groeten	De tantes op de bomen groet	groeten	groet	1	5	plural	plural	De tantes op de bomen groeten de persoon.
De boeren onder de bomen groeten	De boeren onder de bomen groet	groeten	groet	1	5	plural	plural	De boeren onder de bomen groeten de persoon.
De ooms op de vrachtwagens onderzoeken	De ooms op de vrachtwagens onderzoekt	onderzoeken	onderzoekt	1	5	plural	plural	De ooms op de vrachtwagens onderzoeken de persoon.
De schrijvers op de fietsen verleiden	De schrijvers op de fietsen verleidt	verleiden	verleidt	1	5	plural	plural	De schrijvers op de fietsen verleiden de persoon.
De vaders onder de tafels steunen	De vaders onder de tafels steunt	steunen	steunt	1	5	plural	plural	De vaders onder de tafels steunen de persoon.
De tantes achter de fietsen horen	De tantes achter de fietsen hoort	horen	hoort	1	5	plural	plural	De tantes achter de fietsen horen de persoon.
De moeders bij de ramen begrijpen	De moeders bij de ramen begrijpt	begrijpen	begrijpt	1	5	plural	plural	De moeders bij de ramen begrijpen de persoon.
De vrienden bij de bureaus zien	De vrienden bij de bureaus ziet	zien	ziet	1	5	plural	plural	De vrienden bij de bureaus zien de persoon.
De ooms achter de vrachtwagens begrijpen	De ooms achter de vrachtwagens begrijpt	begrijpen	begrijpt	1	5	plural	plural	De ooms achter de vrachtwagens begrijpen de persoon.
De schrijvers achter de vrachtwagens kennen	De schrijvers achter de vrachtwagens kent	kennen	kent	1	5	plural	plural	De schrijvers achter de vrachtwagens kennen de persoon.
De schrijvers naast de bureaus horen	De schrijvers naast de bureaus hoort	horen	hoort	1	5	plural	plural	De schrijvers naast de bureaus horen de persoon.
De vrienden onder de bomen missen	De vrienden onder de bomen mist	missen	mist	1	5	plural	plural	De vrienden onder de bomen missen de persoon.
De tantes onder de ramen stimuleren	De tantes onder de ramen stimuleert	stimuleren	stimuleert	1	5	plural	plural	De tantes onder de ramen stimuleren de persoon.
De meiden achter de bomen stimuleren	De meiden achter de bomen stimuleert	stimuleren	stimuleert	1	5	plural	plural	De meiden achter de bomen stimuleren de persoon.
De advocaten bij de bureaus begrijpen	De advocaten bij de bureaus begrijpt	begrijpen	begrijpt	1	5	plural	plural	De advocaten bij de bureaus begrijpen de persoon.
De advocaten onder de tafels stimuleren	De advocaten onder de tafels stimuleert	stimuleren	stimuleert	1	5	plural	plural	De advocaten onder de tafels stimuleren de persoon.
De inwoners naast de vrachtwagens begrijpen	De inwoners naast de vrachtwagens begrijpt	begrijpen	begrijpt	1	5	plural	plural	De inwoners naast de vrachtwagens begrijpen de persoon.
De vaders op de bomen stimuleren	De vaders op de bomen stimuleert	stimuleren	stimuleert	1	5	plural	plural	De vaders op de bomen stimuleren de persoon.
De winnaars achter de tafels vertrouwen	De winnaars achter de tafels vertrouwt	vertrouwen	vertrouwt	1	5	plural	plural	De winnaars achter de tafels vertrouwen de persoon.
De boeren bij de stoelen herkennen	De boeren bij de stoelen herkent	herkennen	herkent	1	5	plural	plural	De boeren bij de stoelen herkennen de persoon.
De tantes op de ramen stimuleren	De tantes op de ramen stimuleert	stimuleren	stimuleert	1	5	plural	plural	De tantes op de ramen stimuleren de persoon.
De schrijvers naast de fietsen bekritiseren	De schrijvers naast de fietsen bekritiseert	bekritiseren	bekritiseert	1	5	plural	plural	De schrijvers naast de fietsen bekritiseren de persoon.
De boeren bij de bureaus vertrouwen	De boeren bij de bureaus vertrouwt	vertrouwen	vertrouwt	1	5	plural	plural	De boeren bij de bureaus vertrouwen de persoon.
De advocaten naast de fietsen verleiden	De advocaten naast de fietsen verleidt	verleiden	verleidt	1	5	plural	plural	De advocaten naast de fietsen verleiden de persoon.
De tantes onder de fietsen groeten	De tantes onder de fietsen groet	groeten	groet	1	5	plural	plural	De tantes onder de fietsen groeten de persoon.
De vrienden bij de stoelen steunen	De vrienden bij de stoelen steunt	steunen	steunt	1	5	plural	plural	De vrienden bij de stoelen steunen de persoon.
De schrijvers op de bureaus vermijden	De schrijvers op de bureaus vermijdt	vermijden	vermijdt	1	5	plural	plural	De schrijvers op de bureaus vermijden de persoon.
De schrijvers achter de ramen vertrouwen	De schrijvers achter de ramen vertrouwt	vertrouwen	vertrouwt	1	5	plural	plural	De schrijvers achter de ramen vertrouwen de persoon.
De boeren achter de ramen roepen	De boeren achter de ramen roept	roepen	roept	1	5	plural	plural	De boeren achter de ramen roepen de persoon.
De advocaten onder de vrachtwagens onderzoeken	De advocaten onder de vrachtwagens onderzoekt	onderzoeken	onderzoekt	1	5	plural	plural	De advocaten onder de vrachtwagens onderzoeken de persoon.
De inwoners naast de bureaus roepen	De inwoners naast de bureaus roept	roepen	roept	1	5	plural	plural	De inwoners naast de bureaus roepen de persoon.
De vrienden onder de bureaus begrijpen	De vrienden onder de bureaus begrijpt	begrijpen	begrijpt	1	5	plural	plural	De vrienden onder de bureaus begrijpen de persoon.
De winnaars naast de bureaus missen	De winnaars naast de bureaus mist	missen	mist	1	5	plural	plural	De winnaars naast de bureaus missen de persoon.
De mannen onder de ramen onderzoeken	De mannen onder de ramen onderzoekt	onderzoeken	onderzoekt	1	5	plural	plural	De mannen onder de ramen onderzoeken de persoon.
De advocaten naast de vrachtwagens verleiden	De advocaten naast de vrachtwagens verleidt	verleiden	verleidt	1	5	plural	plural	De advocaten naast de vrachtwagens verleiden de persoon.
