agreement	disagreement	correct_verb	incorrect_verb	subject_index	verb_index	number1	completed
De advocaten op John missen	De advocaten op John mist	missen	mist	1	4	plural	De advocaten op John missen de persoon.
De dichters naast Linda zien	De dichters naast Linda ziet	zien	ziet	1	4	plural	De dichters naast Linda zien de persoon.
De boeren op John stimuleren	De boeren op John stimuleert	stimuleren	stimuleert	1	4	plural	De boeren op John stimuleren de persoon.
De dokters naast Barbara stimuleren	De dokters naast Barbara stimuleert	stimuleren	stimuleert	1	4	plural	De dokters naast Barbara stimuleren de persoon.
De tantes naast Sue bekritiseren	De tantes naast Sue bekritiseert	bekritiseren	bekritiseert	1	4	plural	De tantes naast Sue bekritiseren de persoon.
De jongens op Jim roepen	De jongens op Jim roept	roepen	roept	1	4	plural	De jongens op Jim roepen de persoon.
De ooms onder Sue groeten	De ooms onder Sue groet	groeten	groet	1	4	plural	De ooms onder Sue groeten de persoon.
De dokters bij Mary kennen	De dokters bij Mary kent	kennen	kent	1	4	plural	De dokters bij Mary kennen de persoon.
De tantes achter Linda herkennen	De tantes achter Linda herkent	herkennen	herkent	1	4	plural	De tantes achter Linda herkennen de persoon.
De zangers onder Sue vermijden	De zangers onder Sue vermijdt	vermijden	vermijdt	1	4	plural	De zangers onder Sue vermijden de persoon.
De dichters op Bob vertrouwen	De dichters op Bob vertrouwt	vertrouwen	vertrouwt	1	4	plural	De dichters op Bob vertrouwen de persoon.
De vrienden naast Mary verleiden	De vrienden naast Mary verleidt	verleiden	verleidt	1	4	plural	De vrienden naast Mary verleiden de persoon.
De schrijvers achter Bill missen	De schrijvers achter Bill mist	missen	mist	1	4	plural	De schrijvers achter Bill missen de persoon.
De zangers op Mike begrijpen	De zangers op Mike begrijpt	begrijpen	begrijpt	1	4	plural	De zangers op Mike begrijpen de persoon.
De inwoners achter Bob bekritiseren	De inwoners achter Bob bekritiseert	bekritiseren	bekritiseert	1	4	plural	De inwoners achter Bob bekritiseren de persoon.
De vrienden op Mary herkennen	De vrienden op Mary herkent	herkennen	herkent	1	4	plural	De vrienden op Mary herkennen de persoon.
De moeders op Sue verleiden	De moeders op Sue verleidt	verleiden	verleidt	1	4	plural	De moeders op Sue verleiden de persoon.
De personen bij Linda groeten	De personen bij Linda groet	groeten	groet	1	4	plural	De personen bij Linda groeten de persoon.
De advocaten onder Bob onderzoeken	De advocaten onder Bob onderzoekt	onderzoeken	onderzoekt	1	4	plural	De advocaten onder Bob onderzoeken de persoon.
De boeren op Jim zien	De boeren op Jim ziet	zien	ziet	1	4	plural	De boeren op Jim zien de persoon.
De leraren bij Mike kennen	De leraren bij Mike kent	kennen	kent	1	4	plural	De leraren bij Mike kennen de persoon.
De dokters op Mike kennen	De dokters op Mike kent	kennen	kent	1	4	plural	De dokters op Mike kennen de persoon.
De dokters naast Linda herkennen	De dokters naast Linda herkent	herkennen	herkent	1	4	plural	De dokters naast Linda herkennen de persoon.
De vrouwen onder Sue kennen	De vrouwen onder Sue kent	kennen	kent	1	4	plural	De vrouwen onder Sue kennen de persoon.
De boeren bij Bob horen	De boeren bij Bob hoort	horen	hoort	1	4	plural	De boeren bij Bob horen de persoon.
De vrouwen op Linda kennen	De vrouwen op Linda kent	kennen	kent	1	4	plural	De vrouwen op Linda kennen de persoon.
De meiden bij Pat vertrouwen	De meiden bij Pat vertrouwt	vertrouwen	vertrouwt	1	4	plural	De meiden bij Pat vertrouwen de persoon.
De boeren op Mary vermijden	De boeren op Mary vermijdt	vermijden	vermijdt	1	4	plural	De boeren op Mary vermijden de persoon.
De personen achter Pat begrijpen	De personen achter Pat begrijpt	begrijpen	begrijpt	1	4	plural	De personen achter Pat begrijpen de persoon.
De vaders op Pat roepen	De vaders op Pat roept	roepen	roept	1	4	plural	De vaders op Pat roepen de persoon.
De moeders onder Bill bekritiseren	De moeders onder Bill bekritiseert	bekritiseren	bekritiseert	1	4	plural	De moeders onder Bill bekritiseren de persoon.
De moeders achter Sue groeten	De moeders achter Sue groet	groeten	groet	1	4	plural	De moeders achter Sue groeten de persoon.
De moeders achter Pat roepen	De moeders achter Pat roept	roepen	roept	1	4	plural	De moeders achter Pat roepen de persoon.
De mannen achter Pat roepen	De mannen achter Pat roept	roepen	roept	1	4	plural	De mannen achter Pat roepen de persoon.
De ooms bij Linda herkennen	De ooms bij Linda herkent	herkennen	herkent	1	4	plural	De ooms bij Linda herkennen de persoon.
De atleten op Bob zien	De atleten op Bob ziet	zien	ziet	1	4	plural	De atleten op Bob zien de persoon.
De tantes bij Jim horen	De tantes bij Jim hoort	horen	hoort	1	4	plural	De tantes bij Jim horen de persoon.
De dokters naast Mary groeten	De dokters naast Mary groet	groeten	groet	1	4	plural	De dokters naast Mary groeten de persoon.
De tantes achter Bill horen	De tantes achter Bill hoort	horen	hoort	1	4	plural	De tantes achter Bill horen de persoon.
De meiden bij Barbara roepen	De meiden bij Barbara roept	roepen	roept	1	4	plural	De meiden bij Barbara roepen de persoon.
De inwoners onder Mike groeten	De inwoners onder Mike groet	groeten	groet	1	4	plural	De inwoners onder Mike groeten de persoon.
De leraren achter Bob kennen	De leraren achter Bob kent	kennen	kent	1	4	plural	De leraren achter Bob kennen de persoon.
De vrouwen naast Bill missen	De vrouwen naast Bill mist	missen	mist	1	4	plural	De vrouwen naast Bill missen de persoon.
De jongens bij Mike verleiden	De jongens bij Mike verleidt	verleiden	verleidt	1	4	plural	De jongens bij Mike verleiden de persoon.
De vaders bij Barbara verleiden	De vaders bij Barbara verleidt	verleiden	verleidt	1	4	plural	De vaders bij Barbara verleiden de persoon.
De inwoners op John vertrouwen	De inwoners op John vertrouwt	vertrouwen	vertrouwt	1	4	plural	De inwoners op John vertrouwen de persoon.
De schrijvers onder Bill vertrouwen	De schrijvers onder Bill vertrouwt	vertrouwen	vertrouwt	1	4	plural	De schrijvers onder Bill vertrouwen de persoon.
De dokters bij Bob groeten	De dokters bij Bob groet	groeten	groet	1	4	plural	De dokters bij Bob groeten de persoon.
De boeren bij Jim roepen	De boeren bij Jim roept	roepen	roept	1	4	plural	De boeren bij Jim roepen de persoon.
De vrienden op Pat verleiden	De vrienden op Pat verleidt	verleiden	verleidt	1	4	plural	De vrienden op Pat verleiden de persoon.
De vaders naast Bob vertrouwen	De vaders naast Bob vertrouwt	vertrouwen	vertrouwt	1	4	plural	De vaders naast Bob vertrouwen de persoon.
De personen achter Linda roepen	De personen achter Linda roept	roepen	roept	1	4	plural	De personen achter Linda roepen de persoon.
De leraren op Mike missen	De leraren op Mike mist	missen	mist	1	4	plural	De leraren op Mike missen de persoon.
De vrienden achter Mike missen	De vrienden achter Mike mist	missen	mist	1	4	plural	De vrienden achter Mike missen de persoon.
De boeren op Jim verleiden	De boeren op Jim verleidt	verleiden	verleidt	1	4	plural	De boeren op Jim verleiden de persoon.
De leraren onder Jim vertrouwen	De leraren onder Jim vertrouwt	vertrouwen	vertrouwt	1	4	plural	De leraren onder Jim vertrouwen de persoon.
De ooms naast Sue vermijden	De ooms naast Sue vermijdt	vermijden	vermijdt	1	4	plural	De ooms naast Sue vermijden de persoon.
De vrienden onder Mary herkennen	De vrienden onder Mary herkent	herkennen	herkent	1	4	plural	De vrienden onder Mary herkennen de persoon.
De boeren naast Bob begrijpen	De boeren naast Bob begrijpt	begrijpen	begrijpt	1	4	plural	De boeren naast Bob begrijpen de persoon.
De zangers bij Barbara kennen	De zangers bij Barbara kent	kennen	kent	1	4	plural	De zangers bij Barbara kennen de persoon.
De dokters achter Mary verleiden	De dokters achter Mary verleidt	verleiden	verleidt	1	4	plural	De dokters achter Mary verleiden de persoon.
De moeders achter Sue zien	De moeders achter Sue ziet	zien	ziet	1	4	plural	De moeders achter Sue zien de persoon.
De zangers op Linda missen	De zangers op Linda mist	missen	mist	1	4	plural	De zangers op Linda missen de persoon.
De leraren op Barbara herkennen	De leraren op Barbara herkent	herkennen	herkent	1	4	plural	De leraren op Barbara herkennen de persoon.
De leraren naast Sue kennen	De leraren naast Sue kent	kennen	kent	1	4	plural	De leraren naast Sue kennen de persoon.
De mannen onder Barbara onderzoeken	De mannen onder Barbara onderzoekt	onderzoeken	onderzoekt	1	4	plural	De mannen onder Barbara onderzoeken de persoon.
De ooms op Mike vermijden	De ooms op Mike vermijdt	vermijden	vermijdt	1	4	plural	De ooms op Mike vermijden de persoon.
De zangers bij Barbara horen	De zangers bij Barbara hoort	horen	hoort	1	4	plural	De zangers bij Barbara horen de persoon.
De zangers naast Mike begrijpen	De zangers naast Mike begrijpt	begrijpen	begrijpt	1	4	plural	De zangers naast Mike begrijpen de persoon.
De personen onder Jim kennen	De personen onder Jim kent	kennen	kent	1	4	plural	De personen onder Jim kennen de persoon.
De vaders bij Bill herkennen	De vaders bij Bill herkent	herkennen	herkent	1	4	plural	De vaders bij Bill herkennen de persoon.
De zangers onder Barbara vermijden	De zangers onder Barbara vermijdt	vermijden	vermijdt	1	4	plural	De zangers onder Barbara vermijden de persoon.
De moeders achter Linda roepen	De moeders achter Linda roept	roepen	roept	1	4	plural	De moeders achter Linda roepen de persoon.
De inwoners naast Bob vermijden	De inwoners naast Bob vermijdt	vermijden	vermijdt	1	4	plural	De inwoners naast Bob vermijden de persoon.
De vrouwen op Mike verleiden	De vrouwen op Mike verleidt	verleiden	verleidt	1	4	plural	De vrouwen op Mike verleiden de persoon.
De boeren naast Pat onderzoeken	De boeren naast Pat onderzoekt	onderzoeken	onderzoekt	1	4	plural	De boeren naast Pat onderzoeken de persoon.
De vaders achter Bill bekritiseren	De vaders achter Bill bekritiseert	bekritiseren	bekritiseert	1	4	plural	De vaders achter Bill bekritiseren de persoon.
De inwoners op Jim herkennen	De inwoners op Jim herkent	herkennen	herkent	1	4	plural	De inwoners op Jim herkennen de persoon.
De dokters naast Bob bekritiseren	De dokters naast Bob bekritiseert	bekritiseren	bekritiseert	1	4	plural	De dokters naast Bob bekritiseren de persoon.
De mannen bij Pat groeten	De mannen bij Pat groet	groeten	groet	1	4	plural	De mannen bij Pat groeten de persoon.
De moeders bij Bob verleiden	De moeders bij Bob verleidt	verleiden	verleidt	1	4	plural	De moeders bij Bob verleiden de persoon.
De zangers achter Mike begrijpen	De zangers achter Mike begrijpt	begrijpen	begrijpt	1	4	plural	De zangers achter Mike begrijpen de persoon.
De meiden onder Mike verleiden	De meiden onder Mike verleidt	verleiden	verleidt	1	4	plural	De meiden onder Mike verleiden de persoon.
De jongens naast Bill herkennen	De jongens naast Bill herkent	herkennen	herkent	1	4	plural	De jongens naast Bill herkennen de persoon.
De mannen bij Linda horen	De mannen bij Linda hoort	horen	hoort	1	4	plural	De mannen bij Linda horen de persoon.
De ooms naast Mike begrijpen	De ooms naast Mike begrijpt	begrijpen	begrijpt	1	4	plural	De ooms naast Mike begrijpen de persoon.
De dichters naast John bekritiseren	De dichters naast John bekritiseert	bekritiseren	bekritiseert	1	4	plural	De dichters naast John bekritiseren de persoon.
De advocaten bij Pat herkennen	De advocaten bij Pat herkent	herkennen	herkent	1	4	plural	De advocaten bij Pat herkennen de persoon.
De advocaten achter Mary stimuleren	De advocaten achter Mary stimuleert	stimuleren	stimuleert	1	4	plural	De advocaten achter Mary stimuleren de persoon.
De schrijvers onder Jim groeten	De schrijvers onder Jim groet	groeten	groet	1	4	plural	De schrijvers onder Jim groeten de persoon.
De inwoners op Barbara vermijden	De inwoners op Barbara vermijdt	vermijden	vermijdt	1	4	plural	De inwoners op Barbara vermijden de persoon.
De boeren bij John onderzoeken	De boeren bij John onderzoekt	onderzoeken	onderzoekt	1	4	plural	De boeren bij John onderzoeken de persoon.
De inwoners op Jim verleiden	De inwoners op Jim verleidt	verleiden	verleidt	1	4	plural	De inwoners op Jim verleiden de persoon.
De meiden onder Mike horen	De meiden onder Mike hoort	horen	hoort	1	4	plural	De meiden onder Mike horen de persoon.
De ooms achter Pat stimuleren	De ooms achter Pat stimuleert	stimuleren	stimuleert	1	4	plural	De ooms achter Pat stimuleren de persoon.
De boeren achter Mary stimuleren	De boeren achter Mary stimuleert	stimuleren	stimuleert	1	4	plural	De boeren achter Mary stimuleren de persoon.
De dichters achter Barbara roepen	De dichters achter Barbara roept	roepen	roept	1	4	plural	De dichters achter Barbara roepen de persoon.
De inwoners op Mike kennen	De inwoners op Mike kent	kennen	kent	1	4	plural	De inwoners op Mike kennen de persoon.
De jongens op Barbara kennen	De jongens op Barbara kent	kennen	kent	1	4	plural	De jongens op Barbara kennen de persoon.
De zangers op Barbara begrijpen	De zangers op Barbara begrijpt	begrijpen	begrijpt	1	4	plural	De zangers op Barbara begrijpen de persoon.
De atleten naast Bob herkennen	De atleten naast Bob herkent	herkennen	herkent	1	4	plural	De atleten naast Bob herkennen de persoon.
De dichters naast Pat vertrouwen	De dichters naast Pat vertrouwt	vertrouwen	vertrouwt	1	4	plural	De dichters naast Pat vertrouwen de persoon.
De mannen naast Bob horen	De mannen naast Bob hoort	horen	hoort	1	4	plural	De mannen naast Bob horen de persoon.
De tantes achter Sue stimuleren	De tantes achter Sue stimuleert	stimuleren	stimuleert	1	4	plural	De tantes achter Sue stimuleren de persoon.
De tantes bij Bill begrijpen	De tantes bij Bill begrijpt	begrijpen	begrijpt	1	4	plural	De tantes bij Bill begrijpen de persoon.
De schrijvers achter Mary roepen	De schrijvers achter Mary roept	roepen	roept	1	4	plural	De schrijvers achter Mary roepen de persoon.
De meiden bij Sue zien	De meiden bij Sue ziet	zien	ziet	1	4	plural	De meiden bij Sue zien de persoon.
De vrouwen bij Bob kennen	De vrouwen bij Bob kent	kennen	kent	1	4	plural	De vrouwen bij Bob kennen de persoon.
De inwoners onder John verleiden	De inwoners onder John verleidt	verleiden	verleidt	1	4	plural	De inwoners onder John verleiden de persoon.
De dokters op Jim vertrouwen	De dokters op Jim vertrouwt	vertrouwen	vertrouwt	1	4	plural	De dokters op Jim vertrouwen de persoon.
De vrienden achter Pat groeten	De vrienden achter Pat groet	groeten	groet	1	4	plural	De vrienden achter Pat groeten de persoon.
De dokters onder John roepen	De dokters onder John roept	roepen	roept	1	4	plural	De dokters onder John roepen de persoon.
De leraren op Sue roepen	De leraren op Sue roept	roepen	roept	1	4	plural	De leraren op Sue roepen de persoon.
De meiden bij Bill groeten	De meiden bij Bill groet	groeten	groet	1	4	plural	De meiden bij Bill groeten de persoon.
De meiden naast Mary zien	De meiden naast Mary ziet	zien	ziet	1	4	plural	De meiden naast Mary zien de persoon.
De personen onder Bill bekritiseren	De personen onder Bill bekritiseert	bekritiseren	bekritiseert	1	4	plural	De personen onder Bill bekritiseren de persoon.
De boeren op Mike verleiden	De boeren op Mike verleidt	verleiden	verleidt	1	4	plural	De boeren op Mike verleiden de persoon.
De vrouwen op Bob groeten	De vrouwen op Bob groet	groeten	groet	1	4	plural	De vrouwen op Bob groeten de persoon.
De advocaten achter Mike vertrouwen	De advocaten achter Mike vertrouwt	vertrouwen	vertrouwt	1	4	plural	De advocaten achter Mike vertrouwen de persoon.
De atleten bij Sue herkennen	De atleten bij Sue herkent	herkennen	herkent	1	4	plural	De atleten bij Sue herkennen de persoon.
De personen onder Linda groeten	De personen onder Linda groet	groeten	groet	1	4	plural	De personen onder Linda groeten de persoon.
De atleten onder Bob kennen	De atleten onder Bob kent	kennen	kent	1	4	plural	De atleten onder Bob kennen de persoon.
De vaders naast Linda stimuleren	De vaders naast Linda stimuleert	stimuleren	stimuleert	1	4	plural	De vaders naast Linda stimuleren de persoon.
De personen op Barbara herkennen	De personen op Barbara herkent	herkennen	herkent	1	4	plural	De personen op Barbara herkennen de persoon.
De advocaten achter Jim stimuleren	De advocaten achter Jim stimuleert	stimuleren	stimuleert	1	4	plural	De advocaten achter Jim stimuleren de persoon.
De schrijvers onder Sue zien	De schrijvers onder Sue ziet	zien	ziet	1	4	plural	De schrijvers onder Sue zien de persoon.
De mannen op John roepen	De mannen op John roept	roepen	roept	1	4	plural	De mannen op John roepen de persoon.
De dokters onder Mary zien	De dokters onder Mary ziet	zien	ziet	1	4	plural	De dokters onder Mary zien de persoon.
De moeders bij Mary verleiden	De moeders bij Mary verleidt	verleiden	verleidt	1	4	plural	De moeders bij Mary verleiden de persoon.
De atleten achter Mike missen	De atleten achter Mike mist	missen	mist	1	4	plural	De atleten achter Mike missen de persoon.
De schrijvers naast Barbara zien	De schrijvers naast Barbara ziet	zien	ziet	1	4	plural	De schrijvers naast Barbara zien de persoon.
De boeren achter Jim horen	De boeren achter Jim hoort	horen	hoort	1	4	plural	De boeren achter Jim horen de persoon.
De schrijvers achter Linda herkennen	De schrijvers achter Linda herkent	herkennen	herkent	1	4	plural	De schrijvers achter Linda herkennen de persoon.
De tantes bij Barbara zien	De tantes bij Barbara ziet	zien	ziet	1	4	plural	De tantes bij Barbara zien de persoon.
De vrienden op Pat vertrouwen	De vrienden op Pat vertrouwt	vertrouwen	vertrouwt	1	4	plural	De vrienden op Pat vertrouwen de persoon.
De dichters achter Bill horen	De dichters achter Bill hoort	horen	hoort	1	4	plural	De dichters achter Bill horen de persoon.
De mannen onder John groeten	De mannen onder John groet	groeten	groet	1	4	plural	De mannen onder John groeten de persoon.
De vrouwen achter Linda missen	De vrouwen achter Linda mist	missen	mist	1	4	plural	De vrouwen achter Linda missen de persoon.
De vrouwen op Pat verleiden	De vrouwen op Pat verleidt	verleiden	verleidt	1	4	plural	De vrouwen op Pat verleiden de persoon.
De dokters naast Jim horen	De dokters naast Jim hoort	horen	hoort	1	4	plural	De dokters naast Jim horen de persoon.
De jongens op Pat onderzoeken	De jongens op Pat onderzoekt	onderzoeken	onderzoekt	1	4	plural	De jongens op Pat onderzoeken de persoon.
De jongens achter Sue vertrouwen	De jongens achter Sue vertrouwt	vertrouwen	vertrouwt	1	4	plural	De jongens achter Sue vertrouwen de persoon.
De meiden naast Bob vertrouwen	De meiden naast Bob vertrouwt	vertrouwen	vertrouwt	1	4	plural	De meiden naast Bob vertrouwen de persoon.
De moeders achter Bill verleiden	De moeders achter Bill verleidt	verleiden	verleidt	1	4	plural	De moeders achter Bill verleiden de persoon.
De schrijvers bij Jim groeten	De schrijvers bij Jim groet	groeten	groet	1	4	plural	De schrijvers bij Jim groeten de persoon.
De boeren onder Linda roepen	De boeren onder Linda roept	roepen	roept	1	4	plural	De boeren onder Linda roepen de persoon.
De atleten bij Jim onderzoeken	De atleten bij Jim onderzoekt	onderzoeken	onderzoekt	1	4	plural	De atleten bij Jim onderzoeken de persoon.
De vaders achter Jim horen	De vaders achter Jim hoort	horen	hoort	1	4	plural	De vaders achter Jim horen de persoon.
De meiden bij Linda zien	De meiden bij Linda ziet	zien	ziet	1	4	plural	De meiden bij Linda zien de persoon.
De vrouwen achter Barbara zien	De vrouwen achter Barbara ziet	zien	ziet	1	4	plural	De vrouwen achter Barbara zien de persoon.
De vrouwen naast John stimuleren	De vrouwen naast John stimuleert	stimuleren	stimuleert	1	4	plural	De vrouwen naast John stimuleren de persoon.
De zangers achter Jim vermijden	De zangers achter Jim vermijdt	vermijden	vermijdt	1	4	plural	De zangers achter Jim vermijden de persoon.
De dokters achter Bob verleiden	De dokters achter Bob verleidt	verleiden	verleidt	1	4	plural	De dokters achter Bob verleiden de persoon.
De vaders achter Mary vermijden	De vaders achter Mary vermijdt	vermijden	vermijdt	1	4	plural	De vaders achter Mary vermijden de persoon.
De advocaten achter Linda roepen	De advocaten achter Linda roept	roepen	roept	1	4	plural	De advocaten achter Linda roepen de persoon.
De leraren op Jim verleiden	De leraren op Jim verleidt	verleiden	verleidt	1	4	plural	De leraren op Jim verleiden de persoon.
De atleten op Bill vertrouwen	De atleten op Bill vertrouwt	vertrouwen	vertrouwt	1	4	plural	De atleten op Bill vertrouwen de persoon.
De personen achter Sue zien	De personen achter Sue ziet	zien	ziet	1	4	plural	De personen achter Sue zien de persoon.
De vrouwen onder Linda verleiden	De vrouwen onder Linda verleidt	verleiden	verleidt	1	4	plural	De vrouwen onder Linda verleiden de persoon.
De mannen bij Barbara roepen	De mannen bij Barbara roept	roepen	roept	1	4	plural	De mannen bij Barbara roepen de persoon.
De inwoners bij Mike onderzoeken	De inwoners bij Mike onderzoekt	onderzoeken	onderzoekt	1	4	plural	De inwoners bij Mike onderzoeken de persoon.
De jongens naast Barbara herkennen	De jongens naast Barbara herkent	herkennen	herkent	1	4	plural	De jongens naast Barbara herkennen de persoon.
De dichters naast Bob vertrouwen	De dichters naast Bob vertrouwt	vertrouwen	vertrouwt	1	4	plural	De dichters naast Bob vertrouwen de persoon.
De schrijvers op Sue begrijpen	De schrijvers op Sue begrijpt	begrijpen	begrijpt	1	4	plural	De schrijvers op Sue begrijpen de persoon.
De jongens bij Mike stimuleren	De jongens bij Mike stimuleert	stimuleren	stimuleert	1	4	plural	De jongens bij Mike stimuleren de persoon.
De meiden naast Jim onderzoeken	De meiden naast Jim onderzoekt	onderzoeken	onderzoekt	1	4	plural	De meiden naast Jim onderzoeken de persoon.
De boeren op Bob missen	De boeren op Bob mist	missen	mist	1	4	plural	De boeren op Bob missen de persoon.
De vrouwen naast Sue missen	De vrouwen naast Sue mist	missen	mist	1	4	plural	De vrouwen naast Sue missen de persoon.
De boeren achter Linda missen	De boeren achter Linda mist	missen	mist	1	4	plural	De boeren achter Linda missen de persoon.
De vaders naast Jim missen	De vaders naast Jim mist	missen	mist	1	4	plural	De vaders naast Jim missen de persoon.
De dokters onder Bob groeten	De dokters onder Bob groet	groeten	groet	1	4	plural	De dokters onder Bob groeten de persoon.
De dokters naast John kennen	De dokters naast John kent	kennen	kent	1	4	plural	De dokters naast John kennen de persoon.
De boeren op Sue begrijpen	De boeren op Sue begrijpt	begrijpen	begrijpt	1	4	plural	De boeren op Sue begrijpen de persoon.
De dichters onder Bob kennen	De dichters onder Bob kent	kennen	kent	1	4	plural	De dichters onder Bob kennen de persoon.
De ooms naast John horen	De ooms naast John hoort	horen	hoort	1	4	plural	De ooms naast John horen de persoon.
De moeders achter John kennen	De moeders achter John kent	kennen	kent	1	4	plural	De moeders achter John kennen de persoon.
De inwoners achter John herkennen	De inwoners achter John herkent	herkennen	herkent	1	4	plural	De inwoners achter John herkennen de persoon.
De inwoners naast John vermijden	De inwoners naast John vermijdt	vermijden	vermijdt	1	4	plural	De inwoners naast John vermijden de persoon.
De personen onder Jim begrijpen	De personen onder Jim begrijpt	begrijpen	begrijpt	1	4	plural	De personen onder Jim begrijpen de persoon.
De jongens onder Mary kennen	De jongens onder Mary kent	kennen	kent	1	4	plural	De jongens onder Mary kennen de persoon.
De leraren naast Mary vertrouwen	De leraren naast Mary vertrouwt	vertrouwen	vertrouwt	1	4	plural	De leraren naast Mary vertrouwen de persoon.
De vrienden op Barbara herkennen	De vrienden op Barbara herkent	herkennen	herkent	1	4	plural	De vrienden op Barbara herkennen de persoon.
De leraren onder Pat stimuleren	De leraren onder Pat stimuleert	stimuleren	stimuleert	1	4	plural	De leraren onder Pat stimuleren de persoon.
De vaders achter John stimuleren	De vaders achter John stimuleert	stimuleren	stimuleert	1	4	plural	De vaders achter John stimuleren de persoon.
De mannen naast Barbara herkennen	De mannen naast Barbara herkent	herkennen	herkent	1	4	plural	De mannen naast Barbara herkennen de persoon.
De jongens naast John stimuleren	De jongens naast John stimuleert	stimuleren	stimuleert	1	4	plural	De jongens naast John stimuleren de persoon.
De jongens naast Pat zien	De jongens naast Pat ziet	zien	ziet	1	4	plural	De jongens naast Pat zien de persoon.
De personen onder Linda missen	De personen onder Linda mist	missen	mist	1	4	plural	De personen onder Linda missen de persoon.
De ooms bij Sue kennen	De ooms bij Sue kent	kennen	kent	1	4	plural	De ooms bij Sue kennen de persoon.
De moeders naast Barbara vertrouwen	De moeders naast Barbara vertrouwt	vertrouwen	vertrouwt	1	4	plural	De moeders naast Barbara vertrouwen de persoon.
De vrouwen naast Linda horen	De vrouwen naast Linda hoort	horen	hoort	1	4	plural	De vrouwen naast Linda horen de persoon.
De personen naast Sue herkennen	De personen naast Sue herkent	herkennen	herkent	1	4	plural	De personen naast Sue herkennen de persoon.
De jongens onder Sue zien	De jongens onder Sue ziet	zien	ziet	1	4	plural	De jongens onder Sue zien de persoon.
De leraren naast Bill stimuleren	De leraren naast Bill stimuleert	stimuleren	stimuleert	1	4	plural	De leraren naast Bill stimuleren de persoon.
De schrijvers bij Barbara stimuleren	De schrijvers bij Barbara stimuleert	stimuleren	stimuleert	1	4	plural	De schrijvers bij Barbara stimuleren de persoon.
De vrienden bij Mike roepen	De vrienden bij Mike roept	roepen	roept	1	4	plural	De vrienden bij Mike roepen de persoon.
De inwoners bij Mary stimuleren	De inwoners bij Mary stimuleert	stimuleren	stimuleert	1	4	plural	De inwoners bij Mary stimuleren de persoon.
De atleten onder Bill verleiden	De atleten onder Bill verleidt	verleiden	verleidt	1	4	plural	De atleten onder Bill verleiden de persoon.
De vrienden achter Mary vermijden	De vrienden achter Mary vermijdt	vermijden	vermijdt	1	4	plural	De vrienden achter Mary vermijden de persoon.
De vaders achter Mike onderzoeken	De vaders achter Mike onderzoekt	onderzoeken	onderzoekt	1	4	plural	De vaders achter Mike onderzoeken de persoon.
De dichters op Pat missen	De dichters op Pat mist	missen	mist	1	4	plural	De dichters op Pat missen de persoon.
De atleten bij Jim zien	De atleten bij Jim ziet	zien	ziet	1	4	plural	De atleten bij Jim zien de persoon.
De meiden op John vertrouwen	De meiden op John vertrouwt	vertrouwen	vertrouwt	1	4	plural	De meiden op John vertrouwen de persoon.
De inwoners bij Bob begrijpen	De inwoners bij Bob begrijpt	begrijpen	begrijpt	1	4	plural	De inwoners bij Bob begrijpen de persoon.
De boeren naast Mary groeten	De boeren naast Mary groet	groeten	groet	1	4	plural	De boeren naast Mary groeten de persoon.
De zangers bij Barbara groeten	De zangers bij Barbara groet	groeten	groet	1	4	plural	De zangers bij Barbara groeten de persoon.
De vaders naast Bob bekritiseren	De vaders naast Bob bekritiseert	bekritiseren	bekritiseert	1	4	plural	De vaders naast Bob bekritiseren de persoon.
De meiden bij Mary zien	De meiden bij Mary ziet	zien	ziet	1	4	plural	De meiden bij Mary zien de persoon.
De vaders op Bill roepen	De vaders op Bill roept	roepen	roept	1	4	plural	De vaders op Bill roepen de persoon.
De tantes bij Mike verleiden	De tantes bij Mike verleidt	verleiden	verleidt	1	4	plural	De tantes bij Mike verleiden de persoon.
De vrouwen bij Bob zien	De vrouwen bij Bob ziet	zien	ziet	1	4	plural	De vrouwen bij Bob zien de persoon.
De ooms bij Mary kennen	De ooms bij Mary kent	kennen	kent	1	4	plural	De ooms bij Mary kennen de persoon.
De ooms achter Bob verleiden	De ooms achter Bob verleidt	verleiden	verleidt	1	4	plural	De ooms achter Bob verleiden de persoon.
De inwoners op Mike herkennen	De inwoners op Mike herkent	herkennen	herkent	1	4	plural	De inwoners op Mike herkennen de persoon.
De inwoners naast Bob stimuleren	De inwoners naast Bob stimuleert	stimuleren	stimuleert	1	4	plural	De inwoners naast Bob stimuleren de persoon.
De leraren onder Pat vermijden	De leraren onder Pat vermijdt	vermijden	vermijdt	1	4	plural	De leraren onder Pat vermijden de persoon.
De ooms onder John verleiden	De ooms onder John verleidt	verleiden	verleidt	1	4	plural	De ooms onder John verleiden de persoon.
De moeders onder Mary roepen	De moeders onder Mary roept	roepen	roept	1	4	plural	De moeders onder Mary roepen de persoon.
De ooms naast Linda vermijden	De ooms naast Linda vermijdt	vermijden	vermijdt	1	4	plural	De ooms naast Linda vermijden de persoon.
De vrouwen bij Mike kennen	De vrouwen bij Mike kent	kennen	kent	1	4	plural	De vrouwen bij Mike kennen de persoon.
De vrienden achter Bob vermijden	De vrienden achter Bob vermijdt	vermijden	vermijdt	1	4	plural	De vrienden achter Bob vermijden de persoon.
De advocaten op Barbara verleiden	De advocaten op Barbara verleidt	verleiden	verleidt	1	4	plural	De advocaten op Barbara verleiden de persoon.
